trial_uid,participant,cohort,trial_day,block,block_id,trial_in_block,start_bin_matlab,stop_bin_matlab,start_bin,stop_bin,n_bins_in_trial,angle_error_deg,success,time_to_target,path_efficiency,orth_changes,excluded,used_click
T11-random_targets_d665_b8_t19,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,19,3083,3222,3082,3222,140,36.80165100097656,True,2.8,0.6741063594818115,2.0,False,True
T11-random_targets_d665_b8_t20,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,20,3223,3382,3222,3382,160,32.09104537963867,True,3.2,0.8891333341598511,0.0,False,True
T11-random_targets_d665_b8_t21,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,21,3383,3530,3382,3530,148,41.17068862915039,True,2.96,0.6155137419700623,1.0,False,True
T11-random_targets_d665_b8_t22,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,22,3531,3704,3530,3704,174,15.944013595581055,True,3.48,0.9319891333580017,1.0,False,True
T11-random_targets_d665_b8_t23,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,23,3705,3962,3704,3962,258,26.794788360595703,True,5.16,0.63514244556427,1.0,False,True
T11-random_targets_d665_b8_t24,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,24,3963,4116,3962,4116,154,16.546062469482422,True,3.08,,2.0,False,True
T11-random_targets_d665_b8_t25,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,25,4117,4315,4116,4315,199,19.53011131286621,True,3.98,0.5859476923942566,1.0,False,True
T11-random_targets_d665_b8_t26,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,26,4316,4447,4315,4447,132,40.40211868286133,True,2.64,0.7414109706878662,1.0,False,True
T11-random_targets_d665_b8_t27,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,27,4448,4841,4447,4841,394,36.096981048583984,True,7.88,0.32264429330825806,1.0,False,True
T11-random_targets_d665_b8_t28,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,28,4842,5028,4841,5028,187,25.42193031311035,True,3.74,0.8150007724761963,0.0,False,True
T11-random_targets_d665_b8_t29,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,29,5029,5207,5028,5207,179,33.36247634887695,True,3.58,0.5918839573860168,1.0,False,True
T11-random_targets_d665_b8_t30,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,30,5208,5316,5207,5316,109,21.108152389526367,True,2.18,,1.0,False,True
T11-random_targets_d665_b8_t31,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,31,5317,5428,5316,5428,112,12.918966293334961,True,2.24,0.6352398991584778,0.0,False,True
T11-random_targets_d665_b8_t32,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,32,5429,5585,5428,5585,157,22.03624725341797,True,3.14,0.7695743441581726,1.0,False,True
T11-random_targets_d665_b8_t33,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,33,5586,5703,5585,5703,118,57.243194580078125,True,2.36,0.6674138903617859,0.0,False,True
T11-random_targets_d665_b8_t34,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,34,5704,5884,5703,5884,181,20.657630920410156,True,3.62,0.8741323947906494,0.0,False,True
T11-random_targets_d665_b8_t35,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,35,5885,5972,5884,5972,88,25.794933319091797,True,1.76,,1.0,False,True
T11-random_targets_d665_b8_t36,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,36,5973,6137,5972,6137,165,15.55217456817627,True,3.3,0.8734121322631836,1.0,False,True
T11-random_targets_d665_b8_t37,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,37,6138,6275,6137,6275,138,19.712718963623047,True,2.76,0.6276401877403259,1.0,False,True
T11-random_targets_d665_b8_t38,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,38,6276,6420,6275,6420,145,35.602169036865234,True,2.9,0.7054135799407959,1.0,False,True
T11-random_targets_d665_b8_t39,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,39,6421,6597,6420,6597,177,17.246200561523438,True,3.54,0.9082225561141968,0.0,False,True
T11-random_targets_d665_b8_t40,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,40,6598,6741,6597,6741,144,21.280719757080078,True,2.88,0.7196361422538757,0.0,False,True
T11-random_targets_d665_b8_t41,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,41,6742,6880,6741,6880,139,30.829309463500977,True,2.78,0.9275285005569458,0.0,False,True
T11-random_targets_d665_b8_t42,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,42,6881,7004,6880,7004,124,38.73077392578125,True,2.48,0.7033334374427795,1.0,False,True
T11-random_targets_d665_b8_t43,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,43,7005,7168,7004,7168,164,31.520366668701172,True,3.28,0.5862855911254883,1.0,False,True
T11-random_targets_d665_b8_t44,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,44,7169,7362,7168,7362,194,26.144716262817383,True,3.88,0.8535062074661255,1.0,False,True
T11-random_targets_d665_b8_t45,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,45,7363,7504,7362,7504,142,39.280723571777344,True,2.84,0.7948045134544373,2.0,False,True
T11-random_targets_d665_b8_t46,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,46,7505,7742,7504,7742,238,42.73737335205078,True,4.76,0.5614400506019592,4.0,False,True
T11-random_targets_d665_b8_t47,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,47,7743,7885,7742,7885,143,27.25856590270996,True,2.86,0.8655573129653931,0.0,False,True
T11-random_targets_d665_b8_t48,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,48,7886,8085,7885,8085,200,24.466012954711914,True,4.0,0.8685299754142761,1.0,False,True
T11-random_targets_d665_b8_t49,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,49,8086,8190,8085,8190,105,38.77044677734375,True,2.1,0.5938476324081421,0.0,False,True
T11-random_targets_d665_b8_t50,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,50,8191,8398,8190,8398,208,12.716852188110352,True,4.16,0.8782525062561035,4.0,False,True
T11-random_targets_d665_b8_t51,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,51,8399,8490,8398,8490,92,29.414480209350586,True,1.84,0.7178260684013367,0.0,False,True
T11-random_targets_d665_b8_t52,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,52,8491,8660,8490,8660,170,21.536409378051758,True,3.4,0.9881986975669861,2.0,False,True
T11-random_targets_d665_b8_t53,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,53,8661,8815,8660,8815,155,30.37224006652832,True,3.1,0.2789524793624878,1.0,False,True
T11-random_targets_d665_b8_t54,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,54,8816,8991,8815,8991,176,31.64630126953125,True,3.52,0.7957496047019958,0.0,False,True
T11-random_targets_d665_b8_t55,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,55,8992,9141,8991,9141,150,26.446313858032227,True,3.0,0.9182541370391846,2.0,False,True
T11-random_targets_d665_b8_t56,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,56,9142,9311,9141,9311,170,8.579978942871094,True,3.4,0.7182129621505737,2.0,False,True
T11-random_targets_d665_b8_t57,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,57,9312,9537,9311,9537,226,47.78752136230469,True,4.52,0.8534013628959656,6.0,False,True
T11-random_targets_d665_b8_t58,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,58,9538,9657,9537,9657,120,30.918251037597656,True,2.4,0.5362021327018738,0.0,False,True
T11-random_targets_d665_b8_t59,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,59,9658,9843,9657,9843,186,17.904775619506836,True,3.72,0.9460800290107727,1.0,False,True
T11-random_targets_d665_b8_t60,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,60,9844,9988,9843,9988,145,19.53028106689453,True,2.9,0.9945988655090332,1.0,False,True
T11-random_targets_d665_b8_t61,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,61,9989,10099,9988,10099,111,20.319169998168945,True,2.22,0.6388710737228394,0.0,False,True
T11-random_targets_d665_b8_t62,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,62,10100,10311,10099,10311,212,56.35285186767578,True,4.24,0.7152090072631836,2.0,False,True
T11-random_targets_d665_b8_t63,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,63,10312,10526,10311,10526,215,12.674481391906738,True,4.3,0.8721505403518677,1.0,False,True
T11-random_targets_d665_b8_t64,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,64,10527,10624,10526,10624,98,17.68349838256836,True,1.96,0.9700731039047241,0.0,False,True
T11-random_targets_d665_b8_t65,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,65,10625,10764,10624,10764,140,30.88163948059082,True,2.8,0.8287033438682556,0.0,False,True
T11-random_targets_d665_b8_t66,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,66,10765,10909,10764,10909,145,8.356963157653809,True,2.9,0.9563453793525696,2.0,False,True
T11-random_targets_d665_b8_t67,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,67,10910,11146,10909,11146,237,31.664596557617188,True,4.74,0.7070378065109253,2.0,False,True
T11-random_targets_d665_b8_t68,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,68,11147,11284,11146,11284,138,25.64605712890625,True,2.76,0.7676624655723572,1.0,False,True
T11-random_targets_d665_b8_t69,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,69,11285,11447,11284,11447,163,31.109844207763672,True,3.26,0.7179765701293945,1.0,False,True
T11-random_targets_d665_b8_t70,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,70,11448,11626,11447,11626,179,23.205913543701172,True,3.58,0.9470635056495667,2.0,False,True
T11-random_targets_d665_b8_t71,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,71,11627,11768,11626,11768,142,30.91128158569336,True,2.84,0.9195495843887329,3.0,False,True
T11-random_targets_d665_b8_t72,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,72,11769,11921,11768,11921,153,7.878479957580566,True,3.06,0.7568638324737549,1.0,False,True
T11-random_targets_d665_b8_t73,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,73,11922,12104,11921,12104,183,14.620223045349121,True,3.66,0.7722334861755371,1.0,False,True
T11-random_targets_d665_b8_t74,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,74,12105,12215,12104,12215,111,25.987300872802734,True,2.22,0.6987778544425964,1.0,False,True
T11-random_targets_d665_b8_t75,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,75,12216,12341,12215,12341,126,25.26700782775879,True,2.52,0.9825637936592102,1.0,True,True
T11-random_targets_d665_b8_t76,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,76,12342,12627,12341,12627,286,20.39657211303711,True,5.72,0.8130571246147156,1.0,False,True
T11-random_targets_d665_b8_t77,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,77,12628,12768,12627,12768,141,26.56532859802246,True,2.82,0.7908569574356079,1.0,False,True
T11-random_targets_d665_b8_t78,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,78,12769,12856,12768,12856,88,14.058098793029785,True,1.76,0.9684021472930908,1.0,False,True
T11-random_targets_d665_b8_t79,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,79,12857,12985,12856,12985,129,36.986351013183594,True,2.58,0.7075453996658325,1.0,False,True
T11-random_targets_d665_b8_t80,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,80,12986,13094,12985,13094,109,21.51602554321289,True,2.18,,1.0,False,True
T11-random_targets_d665_b8_t81,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,81,13095,13246,13094,13246,152,9.889225006103516,True,3.04,0.9175778031349182,2.0,False,True
T11-random_targets_d665_b8_t82,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,82,13247,13426,13246,13426,180,24.545108795166016,True,3.6,0.4364711046218872,1.0,False,True
T11-random_targets_d665_b8_t83,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,83,13427,13753,13426,13753,327,59.28339385986328,True,6.54,0.5443992614746094,2.0,False,True
T11-random_targets_d665_b8_t84,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,84,13754,13890,13753,13890,137,27.310001373291016,True,2.74,0.7387861013412476,1.0,False,True
T11-random_targets_d665_b8_t85,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,85,13891,14020,13890,14020,130,13.023287773132324,True,2.6,,1.0,False,True
T11-random_targets_d665_b8_t86,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,86,14021,14120,14020,14120,100,26.504833221435547,True,2.0,0.9885095357894897,1.0,False,True
T11-random_targets_d665_b8_t87,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,87,14121,14268,14120,14268,148,11.19833755493164,True,2.96,0.6888840794563293,1.0,False,True
T11-random_targets_d665_b8_t88,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,88,14269,14399,14268,14399,131,27.232044219970703,True,2.62,0.6553159952163696,1.0,False,True
T11-random_targets_d665_b8_t89,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,89,14400,14580,14399,14580,181,23.774614334106445,True,3.62,0.7891777157783508,1.0,False,True
T11-random_targets_d665_b8_t90,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,90,14581,14725,14580,14725,145,12.098186492919922,True,2.9,,1.0,False,True
T11-random_targets_d665_b8_t91,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,91,14726,14830,14725,14830,105,17.042877197265625,True,2.1,0.6232309341430664,1.0,False,True
T11-random_targets_d665_b8_t92,T11,random_targets,665,8,T11[random_targets]/day_665/block_8,92,14831,15067,14830,15067,237,25.4256649017334,True,4.74,0.7956051230430603,1.0,False,True
T11-random_targets_d665_b9_t0,T11,random_targets,665,9,T11[random_targets]/day_665/block_9,0,263,507,262,507,245,23.515525817871094,True,4.9,0.7989262342453003,2.0,False,True
T11-random_targets_d665_b9_t1,T11,random_targets,665,9,T11[random_targets]/day_665/block_9,1,508,661,507,661,154,30.77874755859375,True,3.08,0.7986963987350464,1.0,False,True
T11-random_targets_d665_b9_t2,T11,random_targets,665,9,T11[random_targets]/day_665/block_9,2,662,771,661,771,110,20.05112075805664,True,2.2,,0.0,False,True
T11-random_targets_d665_b9_t3,T11,random_targets,665,9,T11[random_targets]/day_665/block_9,3,772,1003,771,1003,232,50.08976745605469,True,4.64,0.4880533516407013,2.0,False,True
T11-random_targets_d665_b9_t4,T11,random_targets,665,9,T11[random_targets]/day_665/block_9,4,1004,1140,1003,1140,137,61.50657653808594,True,2.74,,1.0,False,True
T11-random_targets_d665_b9_t5,T11,random_targets,665,9,T11[random_targets]/day_665/block_9,5,1141,1287,1140,1287,147,30.994083404541016,True,2.94,0.6039652824401855,0.0,False,True
T11-random_targets_d665_b9_t6,T11,random_targets,665,9,T11[random_targets]/day_665/block_9,6,1288,1473,1287,1473,186,24.179655075073242,True,3.72,0.7757406830787659,1.0,False,True
T11-random_targets_d665_b9_t7,T11,random_targets,665,9,T11[random_targets]/day_665/block_9,7,1474,1666,1473,1666,193,17.925832748413086,True,3.86,0.9399030804634094,1.0,False,True
T11-random_targets_d665_b9_t8,T11,random_targets,665,9,T11[random_targets]/day_665/block_9,8,1667,1824,1666,1824,158,23.393953323364258,True,3.16,0.9255220293998718,1.0,False,True
T11-random_targets_d665_b9_t9,T11,random_targets,665,9,T11[random_targets]/day_665/block_9,9,1825,1960,1824,1960,136,18.664705276489258,True,2.72,0.6421592831611633,0.0,False,True
T11-random_targets_d665_b9_t10,T11,random_targets,665,9,T11[random_targets]/day_665/block_9,10,1961,2075,1960,2075,115,23.331968307495117,True,2.3,0.9257983565330505,1.0,False,True
T11-random_targets_d665_b9_t11,T11,random_targets,665,9,T11[random_targets]/day_665/block_9,11,2076,2212,2075,2212,137,13.802184104919434,True,2.74,,0.0,False,True
T11-random_targets_d665_b9_t12,T11,random_targets,665,9,T11[random_targets]/day_665/block_9,12,2213,2331,2212,2331,119,30.538028717041016,True,2.38,0.5478480458259583,1.0,False,True
T11-random_targets_d665_b9_t13,T11,random_targets,665,9,T11[random_targets]/day_665/block_9,13,2332,2486,2331,2486,155,10.316057205200195,True,3.1,0.9197553992271423,1.0,False,True
T11-random_targets_d665_b9_t14,T11,random_targets,665,9,T11[random_targets]/day_665/block_9,14,2487,2729,2486,2729,243,25.603654861450195,True,4.86,0.7098739743232727,3.0,False,True
T11-random_targets_d665_b9_t15,T11,random_targets,665,9,T11[random_targets]/day_665/block_9,15,2730,2974,2729,2974,245,28.70388412475586,True,4.9,0.8280698657035828,2.0,False,True
T11-random_targets_d665_b9_t16,T11,random_targets,665,9,T11[random_targets]/day_665/block_9,16,2975,3102,2974,3102,128,22.0723876953125,True,2.56,0.5588454008102417,1.0,False,True
T11-random_targets_d665_b9_t17,T11,random_targets,665,9,T11[random_targets]/day_665/block_9,17,3103,3206,3102,3206,104,39.36006164550781,True,2.08,0.7994009852409363,1.0,False,True
T11-random_targets_d665_b9_t18,T11,random_targets,665,9,T11[random_targets]/day_665/block_9,18,3207,3372,3206,3372,166,17.326202392578125,True,3.32,0.8628938794136047,1.0,False,True
T11-random_targets_d665_b9_t19,T11,random_targets,665,9,T11[random_targets]/day_665/block_9,19,3373,3465,3372,3465,93,15.976572036743164,True,1.86,,1.0,False,True
T11-random_targets_d665_b9_t20,T11,random_targets,665,9,T11[random_targets]/day_665/block_9,20,3466,3668,3465,3668,203,28.77078628540039,True,4.06,0.7137714624404907,0.0,False,True
T11-random_targets_d665_b9_t21,T11,random_targets,665,9,T11[random_targets]/day_665/block_9,21,3669,3803,3668,3803,135,15.710420608520508,True,2.7,,1.0,False,True
T11-random_targets_d665_b9_t22,T11,random_targets,665,9,T11[random_targets]/day_665/block_9,22,3804,3947,3803,3947,144,44.02740478515625,True,2.88,0.5361260771751404,1.0,False,True
T11-random_targets_d665_b9_t23,T11,random_targets,665,9,T11[random_targets]/day_665/block_9,23,3948,4262,3947,4262,315,26.16058349609375,True,6.3,0.8909996151924133,0.0,False,True
T11-random_targets_d665_b9_t24,T11,random_targets,665,9,T11[random_targets]/day_665/block_9,24,4263,4382,4262,4382,120,30.510272979736328,True,2.4,0.8232625722885132,1.0,False,True
T11-random_targets_d665_b9_t25,T11,random_targets,665,9,T11[random_targets]/day_665/block_9,25,4383,4518,4382,4518,136,23.06992530822754,True,2.72,0.8511221408843994,1.0,False,True
T11-random_targets_d665_b9_t26,T11,random_targets,665,9,T11[random_targets]/day_665/block_9,26,4519,4731,4518,4731,213,18.901336669921875,True,4.26,0.7283143401145935,2.0,False,True
T11-random_targets_d665_b9_t27,T11,random_targets,665,9,T11[random_targets]/day_665/block_9,27,4732,4973,4731,4973,242,23.98689079284668,True,4.84,0.8845608830451965,0.0,False,True
T11-random_targets_d665_b9_t28,T11,random_targets,665,9,T11[random_targets]/day_665/block_9,28,4974,5190,4973,5190,217,50.893070220947266,True,4.34,0.5125598907470703,5.0,False,True
T11-random_targets_d665_b9_t29,T11,random_targets,665,9,T11[random_targets]/day_665/block_9,29,5191,5346,5190,5346,156,26.024269104003906,True,3.12,,2.0,False,True
T11-random_targets_d665_b9_t30,T11,random_targets,665,9,T11[random_targets]/day_665/block_9,30,5347,5531,5346,5531,185,12.984127044677734,True,3.7,0.7668934464454651,1.0,False,True
T11-random_targets_d665_b9_t31,T11,random_targets,665,9,T11[random_targets]/day_665/block_9,31,5532,5766,5531,5766,235,43.04176712036133,True,4.7,0.8242292404174805,1.0,False,True
T11-random_targets_d665_b9_t32,T11,random_targets,665,9,T11[random_targets]/day_665/block_9,32,5767,5919,5766,5919,153,31.384695053100586,True,3.06,,3.0,False,True
T11-random_targets_d665_b9_t33,T11,random_targets,665,9,T11[random_targets]/day_665/block_9,33,5920,6061,5919,6061,142,26.083904266357422,True,2.84,0.8183630704879761,1.0,False,True
T11-random_targets_d665_b9_t34,T11,random_targets,665,9,T11[random_targets]/day_665/block_9,34,6062,6193,6061,6193,132,22.296947479248047,True,2.64,0.6401284337043762,1.0,False,True
T11-random_targets_d665_b9_t35,T11,random_targets,665,9,T11[random_targets]/day_665/block_9,35,6194,6431,6193,6431,238,36.91349792480469,True,4.76,0.652818500995636,3.0,False,True
T11-random_targets_d665_b9_t36,T11,random_targets,665,9,T11[random_targets]/day_665/block_9,36,6432,6602,6431,6602,171,9.066526412963867,True,3.42,0.9319385290145874,1.0,False,True
